id,id_kabupaten_kota,kecamatan,deleted
5240,344,DUMOGA TENGAH,F
5241,345,PINOLOSIAN,F
5242,344,PASSI TIMUR,F
5243,350,KAUDITAN,F
5244,347,MADIDIR (BITUNG TENGAH),F
5245,348,REMBOKEN,F
5246,358,TOMOHON UTARA,F
5247,346,MODOINDING,F
5248,350,KALAWAT,F
5249,348,KOMBI,F
5250,348,PINELENG,F
5251,348,TOMPASO,F
5252,348,TOMBULU,F
5253,358,TOMOHON TENGAH,F
5254,358,TOMOHON SELATAN,F
5255,348,TONDANO UTARA,F
5256,346,TARERAN,F
5257,348,KAWANGKOAN BARAT,F
5258,348,KAWANGKOAN,F
5259,346,SULUUN TARERAN,F
5260,353,SINGKIL,F
5261,346,MOTOLING TIMUR,F
5262,346,TOMPASO BARU,F
5263,348,LANGOWAN UTARA,F
5264,348,TONDANO TIMUR,F
5265,348,SONDER,F
5266,349,KENDAHE,F
5267,348,KAKAS,F
5268,349,KEPULAUAN MARORE,F
5269,350,KEMA,F
5270,346,MOTOLING BARAT,F
5271,348,KAWANGKOAN UTARA,F
5272,357,KOTAMOBAGU TIMUR,F
5273,350,TALAWAAN,F
5274,346,AMURANG TIMUR,F
5275,348,TONDANO SELATAN,F
5276,358,TOMOHON TIMUR,F
5277,346,KUMELEMBUAI,F
5278,356,TOMBATU UTARA,F
5279,346,MOTOLING,F
5280,346,TUMPAAN,F
5281,348,TOMBARIRI TIMUR,F
5282,351,LIRUNG,F
5283,356,PASAN,F
5284,356,TOULUAAN,F
5285,356,RATAHAN,F
5286,347,MATUARI (BITUNG BARAT),F
5287,348,TONDANO BARAT,F
5288,351,BEO SELATAN,F
5289,351,MIANGAS,F
5290,351,MORONGE,F
5291,356,RATAHAN TIMUR,F
5292,348,TOMPASO BARAT,F
5293,353,SARIO,F
5294,356,SILIAN RAYA,F
5295,358,TOMOHON BARAT,F
5296,359,TOTIKUM (TOTIKUNG),F
5297,360,DAMPAL SELATAN,F
5298,359,BANGGAI TENGAH,F
5299,361,MOUTONG,F
5300,361,PARIGI BARAT,F
5301,362,TILOAN,F
5302,359,PELING TENGAH,F
5303,359,BULAGI SELATAN,F
5304,359,LABOBO (LOBANGKURUNG),F
5305,363,SINDUE TOBATA,F
5306,364,LORE UTARA,F
5307,361,AMPIBABO,F
5308,359,BULAGI,F
5309,363,SINDUE,F
5310,361,TINOMBO,F
5311,359,TINANGKUNG,F
5312,361,TOMINI,F
5313,365,BUNGKU BARAT,F
5314,366,AMPANA KOTA,F
5315,367,PAGIMANA,F
5316,368,PALOLO,F
5317,364,PAMONA TENGGARA,F
5318,368,LINDU,F
5319,360,DONDO,F
5320,361,BOLANO LAMBUNU / LAMBULU,F
5321,359,BUKO SELATAN,F
5322,359,LIANG,F
5323,367,MOILONG,F
5324,367,TOILI,F
5325,361,TORUE,F
5326,365,BUMI RAYA,F
5327,361,PARIGI UTARA,F
5328,366,TOGEAN,F
5329,367,LUWUK UTARA,F
5330,367,KINTOM,F
5331,364,LORE SELATAN,F
5332,367,LAMALA,F
5333,366,TOJO,F
5334,367,LOBU,F
5335,365,BAHODOPI,F
5336,365,BUNGKU TENGAH,F
5337,365,BUNGKU TIMUR,F
5338,365,PETASIA,F
5339,369,TAWAELI,F
5340,361,BOLANO,F
5341,360,GALANG,F
5342,365,BUNGKU SELATAN,F
5343,359,BULAGI UTARA,F
5344,364,POSO PESISIR UTARA,F
5345,367,BATUI,F
5346,367,NUHON,F
5347,368,DOLO BARAT,F
5348,368,KINOVARU,F
5349,367,BUNTA,F
5350,366,AMPANA TETE,F
5351,367,BALANTAK,F
5352,369,PALU BARAT,F
5353,363,TANANTOVEA,F
5354,364,LORE TENGAH,F
5355,368,MARAWOLA,F
5356,361,BALINGGI,F
5357,363,SIRENJA,F
5358,368,DOLO SELATAN,F
5359,363,SOJOL,F
5360,363,PINEMBANI,F
5361,360,OGO DEIDE,F
5362,361,PARIGI,F
5363,366,TOJO BARAT,F
5364,360,DAMPAL UTARA,F
5365,363,BANAWA SELATAN,F
5366,361,PALASA,F
5367,366,UNA - UNA,F
5368,359,TINANGKUNG UTARA,F
5369,368,PIPIKORO,F
5370,364,PAMONA SELATAN,F
5371,368,KULAWI,F
5372,367,LUWUK TIMUR,F
5373,359,BANGGAI SELATAN,F
5374,360,BAOLAN,F
5375,367,LUWUK,F
5376,362,KARAMAT,F
5377,359,BUKO,F
5378,364,LAGE,F
5379,367,BALANTAK UTARA,F
5380,362,PALELEH,F
5381,365,BUNGKU UTARA,F
5382,363,SINDUE TOMBUSABORA,F
5383,365,SOYO JAYA,F
5384,364,POSO PESISIR,F
5385,363,SOJOL UTARA,F
5386,367,SIMPANG RAYA,F
5387,369,PALU TIMUR,F
5388,364,POSO PESISIR SELATAN,F
5389,365,LEMBO,F
5390,364,LORE PIORE,F
5391,362,BUKAL,F
5392,366,WALEA BESAR,F
5393,361,TAOPA,F
5394,367,BUALEMO (BOALEMO),F
5395,361,PARIGI TENGAH,F
5396,360,TOLITOLI UTARA,F
5397,365,PETASIA TIMUR,F
5398,367,MANTOH,F
5399,365,LEMBO RAYA,F
5400,369,PALU SELATAN,F
5401,359,TINANGKUNG SELATAN,F
5402,362,PALELEH BARAT,F
5403,362,BOKAT,F
5404,359,BOKAN KEPULAUAN,F
5405,359,BANGGAI UTARA,F
5406,359,BANGKURUNG,F
5407,366,ULU BONGKA,F
5408,367,BATUI SELATAN,F
5409,363,RIO PAKAVA (RIOPAKAWA),F
5410,363,BANAWA,F
5411,364,POSO KOTA UTARA,F
5412,367,BALANTAK SELATAN,F
5413,368,SIGI BIROMARU,F
5414,361,ONGKA MALINO,F
5415,362,BUNOBOGU,F
5416,361,PARIGI SELATAN,F
5417,369,TATANGA,F
5418,367,LUWUK SELATAN,F
5419,363,DAMSOL (DAMPELAS SOJOL),F
5420,362,BIAU,F
5421,361,MEPANGA,F
5422,364,POSO KOTA SELATAN,F
5423,367,TOILI BARAT,F
5424,362,GADUNG,F
5425,365,BUNGKU PESISIR,F
5426,368,NOKILALAKI,F
5427,369,ULUJADI,F
5428,365,WITA PONDA,F
5429,362,LAKEA (LIPUNOTO),F
5430,365,MENUI KEPULAUAN,F
5431,364,PAMONA PUSELEMBA,F
5432,367,MASAMA,F
5433,359,BANGGAI,F
5434,364,PAMONA TIMUR,F
5435,366,WALEA KEPULAUAN,F
5436,368,MARAWOLA BARAT,F
5437,361,KASIMBAR,F
5438,360,DAKO PAMEAN,F
5439,365,MORI ATAS,F
5440,365,MORI UTARA,F
5441,360,BASIDONDO,F
5442,364,POSO KOTA,F
5443,368,KULAWI SELATAN,F
5444,365,MAMOSALATO,F
5445,362,MOMUNU,F
5446,360,LAMPASIO,F
5447,368,DOLO,F
5448,364,LORE BARAT,F
5449,368,GUMBASA,F
5450,359,TOTIKUM SELATAN,F
5451,363,BALAESANG TANJUNG,F
5452,363,BALAESANG,F
5453,369,MANTIKULORE,F
5454,369,PALU UTARA,F
5455,361,TINOMBO SELATAN,F
5456,363,BANAWA TENGAH,F
5457,367,NAMBO,F
5458,364,PAMONA UTARA,F
5459,363,LABUAN,F
5460,368,TANAMBULAVA,F
5461,364,LORE TIMUR,F
5462,361,SAUSU,F
5463,365,PETASIA BARAT,F
5464,361,SINIU,F
5465,364,PAMONA BARAT,F
5466,361,TORIBULU,F
5467,370,MARUSU,F
5468,371,PITUMPANUA,F
5469,372,AWANGPONE,F
5470,373,LILI RILAU,F
5471,371,MANIANG PAJO,F
5472,371,PAMMANA,F
5473,371,GILIRENG,F
5474,374,KULO,F
5475,372,CINA,F
5476,372,KAJUARA,F
5477,370,TURIKALE,F
5478,375,GALESONG UTARA,F
5479,376,SOPPENG RIAJA,F
5480,372,CENRANA,F
5481,372,AMALI,F
5482,372,SIBULUE,F
5483,372,TELLU SIATTINGE,F
5484,374,PITU RIAWA,F
5485,371,TAKKALALLA,F
5486,374,WATTANG SIDENRENG (WATANG SIDENRENG),F
5487,371,SAJOANGING,F
5488,377,TOMONI TIMUR,F
5489,370,BANTIMURUNG,F
5490,378,SINJAI SELATAN,F
5491,379,MARANG (MA RANG),F
5492,378,SINJAI UTARA,F
5493,380,MATTIRO BULU,F
5494,370,TANRALILI,F
5495,374,MARITENGNGAE,F
5496,372,AJANGALE,F
5497,370,LAU,F
5498,374,PANCA LAUTAN (LAUTANG),F
5499,381,TAROWANG,F
5500,382,WARA,F
5501,380,LANRISANG,F
5502,383,RINDINGALLO,F
5503,374,TELLU LIMPOE,F
5504,370,BONTOA (MAROS UTARA),F
5505,376,BARRU,F
5506,384,BASSESANG TEMPE (BASTEM),F
5507,383,KESU,F
5508,385,RILAU ALE,F
5509,385,KINDANG,F
5510,379,PANGKAJENE,F
5511,386,MANGGALA,F
5512,372,BAREBBO,F
5513,373,LILIRAJA (LILI RIAJA),F
5514,387,BONTOSIKUYU,F
5515,385,BONTO BAHARI,F
5516,378,SINJAI BARAT,F
5517,372,KAHU,F
5518,374,WATANG PULU,F
5519,377,KALAENA,F
5520,388,MAKALE,F
5521,381,ARUNGKEKE,F
5522,389,MALANGKE BARAT,F
5523,377,BURAU,F
5524,371,TANA SITOLO,F
5525,377,TOWUTI,F
5526,371,TEMPE,F
5527,373,MARIO RIAWA,F
5528,377,MALILI,F
5529,383,BALUSU,F
5530,383,AWAN RANTE KARUA,F
5531,384,LAMASI,F
5532,371,KEERA,F
5533,380,DUAMPANUA,F
5534,384,LAROMPONG SELATAN,F
5535,372,TONRA,F
5536,376,PUJANANTING,F
5537,389,BAEBUNTA,F
5538,377,WOTU,F
5539,372,PALAKKA,F
5540,375,PATALLASSANG,F
5541,370,MANDAI,F
5542,386,MAMAJANG,F
5543,370,CENRANA,F
5544,370,MAROS BARU,F
5545,390,GANTARANG KEKE (GANTARENG KEKE),F
5546,384,BAJO,F
5547,372,TANETE RIATTANG TIMUR,F
5548,380,LEMBANG,F
5549,389,SABBANG,F
5550,384,PONRANG SELATAN,F
5551,377,MANGKUTANA,F
5552,377,WASUPONDA,F
5553,382,BARA,F
5554,386,TAMALATE,F
5555,381,BINAMU,F
5556,387,BUKI,F
5557,385,BULUKUMBA (BULUKUMPA),F
5558,375,MAPPAKASUNGGU,F
5559,375,POLOMBANGKENG UTARA (POLOBANGKENG),F
5560,391,TOMBOLO PAO,F
5561,388,MALIMBONG BALEPE,F
5562,389,MASAMBA,F
5563,371,BOLA,F
5564,377,ANGKONA,F
5565,392,BARAKA,F
5566,388,BITTUANG,F
5567,386,RAPPOCINI,F
5568,379,BALOCCI,F
5569,385,UJUNG LOE,F
5570,379,LIUKANG TANGAYA,F
5571,384,BELOPA,F
5572,390,TOMPOBULU,F
5573,381,BONTORAMBA,F
5574,376,BALUSU,F
5575,384,BUA PONRANG (BUPON),F
5576,392,ANGGERAJA,F
5577,388,KURRA,F
5578,372,BONTOCANI,F
5579,388,REMBON,F
5580,375,MANGARA BOMBANG,F
5581,392,MAIWA,F
5582,383,BANGKELEKILA,F
5583,377,TOMONI,F
5584,381,BANGKALA BARAT,F
5585,389,BONE-BONE,F
5586,379,TONDONG TALLASA,F
5587,375,SANROBONE,F
5588,389,SUKAMAJU,F
5589,379,LABAKKANG,F
5590,384,WALENRANG,F
5591,386,MAKASSAR,F
5592,373,MARIO RIWAWO,F
5593,372,LAMURU,F
5594,375,GALESONG SELATAN,F
5595,378,SINJAI BORONG,F
5596,384,BASSE SANGTEMPE UTARA,F
5597,374,BARANTI,F
5598,387,BONTOMATENE,F
5599,386,BONTOALA,F
5600,391,BONTONOMPO,F
5601,379,SEGERI,F
5602,372,LIBURENG,F
5603,392,BAROKO,F
5604,385,GANTORANG / GANTARANG (GANGKING),F
5605,384,BUA,F
5606,386,UJUNG TANAH,F
5607,378,SINJAI TENGAH,F
5608,386,UJUNG PANDANG,F
5609,390,EREMERASA,F
5610,390,PAJUKUKANG,F
5611,370,MALLAWA,F
5612,387,BONTOMANAI,F
5613,392,BUNGIN,F
5614,383,BARUPPU,F
5615,383,NANGGALA,F
5616,385,BONTOTIRO,F
5617,387,TAKABONERATE,F
5618,391,SOMBA OPU (UPU),F
5619,382,WARA BARAT,F
5620,387,PASIMARANNU,F
5621,383,BUNTU PEPASAN,F
5622,372,MARE,F
5623,392,MASALLE,F
5624,372,TELLU LIMPOE,F
5625,388,SALUPUTTI,F
5626,382,TELLUWANUA,F
5627,374,PITU RAISE / RIASE,F
5628,388,SANGALLA SELATAN,F
5629,380,BATULAPPA,F
5630,372,PATIMPENG,F
5631,391,BIRINGBULU,F
5632,385,KAJANG,F
5633,382,WARA UTARA,F
5634,388,BONGGAKARADENG,F
5635,388,SANGALLA UTARA,F
5636,391,PARANGLOE,F
5637,388,MASANDA,F
5638,371,BELAWA,F
5639,372,SALOMEKKO,F
5640,373,GANRA,F
5641,372,BENGO,F
5642,388,GANDANG BATU SILLANAN,F
5643,370,TOMPU BULU,F
5644,383,TIKALA,F
5645,383,KAPALLA PITU (KAPALA PITU),F
5646,371,SABBANG PARU,F
5647,380,PALETEANG,F
5648,387,BENTENG,F
5649,391,BAROMBONG,F
5650,381,BANGKALA,F
5651,370,CAMBA,F
5652,389,MALANGKE,F
5653,379,MANDALLE,F
5654,389,MAPPEDECENG,F
5655,380,PATAMPANUA,F
5656,371,PENRANG,F
5657,382,WARA TIMUR,F
5658,385,UJUNG BULU,F
5659,380,WATANG SAWITTO,F
5660,389,SEKO,F
5661,374,DUA PITUE,F
5662,373,LALABATA,F
5663,391,MANUJU,F
5664,391,PARIGI,F
5665,384,LAROMPONG,F
5666,391,BONTOMARANNU,F
5667,382,WARA SELATAN,F
5668,386,TAMALANREA,F
5669,379,MINASA TENE,F
5670,379,BUNGORO,F
5671,378,SINJAI TIMUR,F
5672,372,TANETE RIATTANG,F
5673,391,BUNGAYA,F
5674,375,GALESONG,F
5675,376,MALLUSETASI,F
5676,383,RANTEBUA,F
5677,392,ALLA,F
5678,372,PONRE,F
5679,384,WALENRANG UTARA,F
5680,388,MAKALE SELATAN,F
5681,391,BAJENG,F
5682,384,BAJO BARAT,F
5683,384,LATIMOJONG,F
5684,390,BISSAPPU,F
5685,390,SINOA,F
5686,370,MONCONGLOE,F
5687,381,RUMBIA,F
5688,390,ULUERE,F
5689,385,HERO LANGE-LANGE (HERLANG),F
5690,391,TINGGIMONCONG,F
5691,381,KELARA,F
5692,370,SIMBANG,F
5693,392,MALUA,F
5694,391,PALLANGGA,F
5695,387,BONTOHARU,F
5696,387,PASIMASUNGGU TIMUR,F
5697,391,TOMPOBULU,F
5698,381,TAMALATEA,F
5699,375,POLOMBANGKENG SELATAN (POLOBANGKENG),F
5700,391,BONTOLEMPANGANG,F
5701,391,BAJENG BARAT,F
5702,381,TURATEA,F
5703,391,BONTONOMPO SELATAN,F
5704,386,MARISO,F
5705,381,BATANG,F
5706,387,PASIMASSUNGGU,F
5707,383,SESEAN,F
5708,391,PATTALLASSANG,F
5709,384,SULI,F
5710,371,MAJAULENG,F
5711,378,TELLU LIMPOE,F
5712,393,SOREANG,F
5713,388,SANGALLA (SANGGALA),F
5714,374,PANCA RIJANG,F
5715,386,TALLO,F
5716,384,LAMASI TIMUR,F
5717,378,BULUPODDO,F
5718,372,TANETE RIATTANG BARAT,F
5719,386,BIRING KANAYA,F
5720,393,BACUKIKI BARAT,F
5721,384,KAMANRE,F
5722,389,TANA LILI,F
5723,388,MAKALE UTARA,F
5724,392,CURIO,F
5725,384,SULI BARAT,F
5726,388,MENGKENDEK,F
5727,384,PONRANG,F
5728,383,SANGGALANGI,F
5729,392,BUNTU BATU,F
5730,383,DENDE\ PIONGAN NAPO,F
5731,383,TALLUNGLIPU,F
5732,388,MAPPAK,F
5733,392,ENREKANG,F
5734,386,WAJO,F
5735,372,DUA BOCCOE,F
5736,372,ULAWENG,F
5737,380,CEMPA,F
5738,392,CENDANA,F
5739,373,CITTA,F
5740,376,TANETE RILAU,F
5741,379,LIUKANG KALMAS (KALUKUANG MASALIMA),F
5742,389,RAMPI,F
5743,373,DONRI-DONRI,F
5744,393,BACUKIKI,F
5745,387,PASILAMBENA,F
5746,376,TANETE RIAJA,F
5747,384,WALENRANG BARAT,F
5748,383,BUNTAO,F
5749,382,MUNGKAJANG,F
5750,389,LIMBONG,F
5751,386,PANAKKUKANG,F
5752,383,RANTEPAO,F
5753,390,BANTAENG,F
5754,384,WALENRANG TIMUR,F
5755,393,UJUNG,F
5756,384,BELOPA UTARA,F
5757,383,SESEAN SULOARA,F
5758,380,MATTIRO SOMPE,F
5759,383,SOPAI,F
5760,380,SUPPA,F
5761,372,LAPPARIAJA,F
5762,388,RANTETAYO,F
5763,377,NUHA,F
5764,388,SIMBUANG,F
5765,380,TIROANG,F
5766,379,LIUKANG TUPABBIRING,F
5767,379,LIUKANG TUPABBIRING UTARA,F
5768,382,SENDANA,F
5769,378,PULAU SEMBILAN,F
5770,388,RANO,F
5771,383,SA\DAN,F
5772,383,TONDON,F
5773,394,WUNDULAKO,F
5774,395,MAGINTI,F
5775,396,RANOMEETO BARAT,F
5776,397,PUUWATU,F
5777,398,SAMPARA,F
5778,397,ABELI,F
5779,396,LANDONO,F
5780,399,LASOLO,F
5781,398,ABUKI,F
5782,396,BUKE,F
5783,396,ANDOOLO,F
5784,396,KOLONO,F
5785,396,LAEYA,F
5786,394,LAMBANDIA (LAMBADIA),F
5787,394,ULUIWOI,F
5788,396,BAITO,F
5789,396,PALANGGA,F
5790,398,PURIALA,F
5791,398,PONDIDAHA,F
5792,398,MELUHU,F
5793,400,BATU PUTIH,F
5794,401,MAWASANGKA,F
5795,402,POLEANG SELATAN,F
5796,396,TINANGGEA,F
5797,396,KONDA,F
5798,399,LANGGIKIMA,F
5799,399,LEMBO,F
5800,398,UEPAI (UWEPAI),F
5801,397,MANDONGA,F
5802,398,AMONGGEDO,F
5803,396,RANOMEETO,F
5804,394,TINONDO,F
5805,398,LATOMA,F
5806,398,UNAAHA,F
5807,398,LAMBUYA,F
5808,403,KALEDUPA,F
5809,398,ASINUA,F
5810,398,TONGAUNA,F
5811,401,LASALIMU SELATAN,F
5812,396,MORAMO,F
5813,396,WOLASI,F
5814,399,ANDOWIA,F
5815,394,SAMATURU,F
5816,396,PALANGGA SELATAN,F
5817,399,ASERA,F
5818,398,BESULUTU,F
5819,400,PAKUE UTARA,F
5820,397,KADIA,F
5821,394,TANGGETADA,F
5822,398,WAWOTOBI,F
5823,397,WUA-WUA,F
5824,394,TOARI,F
5825,398,ANGGABERI,F
5826,394,POLI POLIA,F
5827,397,POASIA,F
5828,402,RAROWATU UTARA,F
5829,396,ANGATA,F
5830,394,LADONGI,F
5831,402,LENTARAI JAYA S. (LANTARI JAYA),F
5832,396,LAINEA,F
5833,398,KONAWE,F
5834,396,LALEMBUU  /  LALUMBUU,F
5835,398,SOROPIA,F
5836,401,PASAR WAJO,F
5837,396,BENUA,F
5838,399,MOLAWE,F
5839,400,KODEOHA,F
5840,404,MURHUM,F
5841,402,POLEANG BARAT,F
5842,400,LASUSUA,F
5843,401,SAMPOLAWA,F
5844,401,SIONTAPIA (SIONTAPINA),F
5845,400,TOLALA,F
5846,403,TOMIA TIMUR,F
5847,395,TOWEA,F
5848,398,WAWONII TIMUR LAUT,F
5849,395,KONTU KOWUNA,F
5850,401,WABULA,F
5851,395,WAKORUMBA SELATAN,F
5852,395,KUSAMBI,F
5853,398,WAWONII SELATAN,F
5854,394,KOLAKA,F
5855,402,KABAENA BARAT,F
5856,402,KABAENA TIMUR,F
5857,395,BATUKARA,F
5858,405,KAMBOWA,F
5859,402,POLEANG TIMUR,F
5860,401,KADATUA,F
5861,399,OHEO,F
5862,401,BATAUGA,F
5863,395,DURUKA,F
5864,399,MOTUI,F
5865,395,WATOPUTE,F
5866,405,KULISUSU (KALINGSUSU / KALISUSU),F
5867,400,POREHU,F
5868,395,LASALEPA,F
5869,401,GU,F
5870,395,TIWORO SELATAN,F
5871,402,POLEANG,F
5872,395,BARANGKA,F
5873,401,KAPONTORI,F
5874,397,BARUGA,F
5875,398,WONGGEDUKU,F
5876,401,SANGIA MAMBULU,F
5877,396,BASALA,F
5878,404,WOLIO,F
5879,401,BATU ATAS,F
5880,402,KEPULAUAN MASALOKA RAYA,F
5881,402,KABAENA SELATAN,F
5882,401,SIOMPU,F
5883,401,MAWASANGKA TIMUR,F
5884,398,WAWONII TENGAH,F
5885,402,MATA OLEO,F
5886,394,BAULA,F
5887,395,KABAWO,F
5888,401,LASALIMU,F
5889,397,KENDARI BARAT,F
5890,400,NGAPA,F
5891,395,TIWORO UTARA,F
5892,398,BONDOALA,F
5893,405,KULISUSU UTARA,F
5894,395,LOHIA,F
5895,395,BONE (BONE TONDO),F
5896,404,BATUPOARO,F
5897,405,BONEGUNU,F
5898,401,LAKUDO,F
5899,404,SORA WALIO (SOROWALIO),F
5900,398,WAWONII BARAT,F
5901,395,PASIR PUTIH,F
5902,398,LALONGGASUMEETO,F
5903,405,KULISUSU BARAT,F
5904,395,KONTUNAGA,F
5905,401,WOLOWA,F
5906,401,LAPANDEWA,F
5907,395,KATOBU,F
5908,396,LAONTI,F
5909,399,WIWIRANO,F
5910,395,TONGKUNO,F
5911,403,KALEDUPA SELATAN,F
5912,394,POMALAA,F
5913,398,WAWONII TENGGARA,F
5914,394,WOLO,F
5915,398,WAWONII UTARA,F
5916,402,RUMBIA,F
5917,402,KABAENA UTARA,F
5918,402,KABAENA TENGAH,F
5919,401,MAWASANGKA TENGAH,F
5920,397,KENDARI,F
5921,394,WATUMBANGGA (WATUBANGGO),F
5922,403,TOGO BINONGKO,F
5923,394,MOWEWE,F
5924,394,LATAMBAGA,F
5925,394,LOEA,F
5926,403,BINONGKO,F
5927,395,KABANGKA,F
5928,403,WANGI-WANGI SELATAN,F
5929,404,KOKALUKUNA,F
5930,404,LEA-LEA,F
5931,395,TONGKUNO SELATAN,F
5932,397,KAMBU,F
5933,401,SIOMPU BARAT,F
5934,395,WA DAGA,F
5935,404,BUNGI,F
5936,395,SAWERIGADI (SAWERIGADING / SEWERGADI),F
5937,402,RUMBIA TENGAH,F
5938,398,KAPOIALA (KAPOYALA),F
5939,399,SAWA,F
5940,402,POLEANG UTARA,F
5941,400,PAKUE,F
5942,398,ONEMBUTE,F
5943,395,TIWORO KEPULAUAN,F
5944,404,BETOAMBARI,F
5945,400,KATOI,F
5946,394,LALOLAE,F
5947,401,TALAGA RAYA (TELAGA RAYA),F
5948,395,PARIGI,F
5949,395,PASI KOLAGA,F
5950,403,TOMIA,F
5951,402,MATA USU,F
5952,395,NAPANO KUSAMBI,F
5953,396,MOWILA,F
5954,403,WANGI-WANGI,F
5955,405,WAKORUMBA UTARA,F
5956,400,PAKUE TENGAH,F
5957,395,TIWORO TENGAH,F
5958,402,RAROWATU,F
5959,395,LAWA,F
5960,400,WATUNOHU,F
5961,395,BATALAIWARU (BATALAIWORU),F
5962,394,TIRAWUTA,F
5963,396,MORAMO UTARA,F
5964,400,LOMBAI (LAMBAI),F
5965,395,NAPABALANO,F
5966,402,POLEANG TENGGARA,F
5967,400,RANTEANGIN,F
5968,395,MALIGANO,F
5969,400,TIWU,F
5970,398,WAWONII TIMUR,F
5971,400,WAWO,F
5972,402,POLEANG TENGAH,F
5973,395,MAROBO,F
5974,398,ROUTA,F
5975,394,POLINGGONA,F
5976,402,TONTONUNU (TONTONUWU),F
5977,402,KABAENA,F
5978,406,KWANDANG,F
5979,407,SUWAWA TENGAH,F
5980,407,BONE RAYA,F
5981,408,DUNGALIYO,F
5982,409,PAGUYAMAN PANTAI,F
5983,409,TILAMUTA,F
5984,407,BULANGO SELATAN,F
5985,410,RANDANGAN,F
5986,408,PULUBALA,F
5987,410,LEMITO,F
5988,408,TIBAWA,F
5989,409,PAGUYAMAN,F
5990,410,PATILANGGIO,F
5991,408,BOLIOHUTO (BOLIYOHUTO),F
5992,407,BULANGO UTARA,F
5993,407,PINOGU,F
5994,408,BATUDAA,F
5995,407,BONEPANTAI,F
5996,408,BONGOMEME,F
5997,410,MARISA,F
5998,409,MANANGGU,F
5999,407,TILONGKABILA,F
6000,408,KOTA SELATAN,F
6001,406,BIAU,F
6002,408,ASPARAGA,F
6003,408,BILATO,F
6004,407,BONE,F
6005,407,KABILA BONE,F
6006,408,BILUHU,F
6007,408,BATUDAA PANTAI,F
6008,408,TOLANGOHULA,F
6009,406,ATINGGOLA,F
6010,408,LIMBOTO,F
6011,406,GENTUMA RAYA,F
6012,410,WANGGARASI,F
6013,409,BOTUMOITA (BOTUMOITO),F
6014,407,SUWAWA,F
6015,407,SUWAWA SELATAN,F
6016,409,WONOSARI,F
6017,408,DUMBO RAYA,F
6018,407,BOTU PINGGE,F
6019,406,SUMALATA TIMUR,F
6020,406,TOMOLITO,F
6021,410,PAGUAT,F
6022,408,TELAGA JAYA,F
6023,407,BULAWA,F
6024,410,POPAYATO,F
6025,408,KOTA BARAT,F
6026,408,TELAGA,F
6027,410,DUHIADAA,F
6028,406,SUMALATA,F
6029,408,SIPATANA,F
6030,407,BULANGO TIMUR,F
6031,410,POPAYATO TIMUR,F
6032,410,BUNTULIA,F
6033,410,POPAYATO BARAT,F
6034,406,TOLINGGULA,F
6035,408,LIMBOTO BARAT,F
6036,406,ANGGREK,F
6037,407,SUWAWA TIMUR,F
6038,408,KOTA UTARA,F
6039,408,HULONTHALANGI,F
6040,408,KOTA TENGAH,F
6041,408,TELAGA BIRU,F
6042,408,TILANGO,F
6043,409,DULUPI,F
6044,407,TAPA,F
6045,406,MONANO,F
6046,407,KABILA,F
6047,408,KOTA TIMUR,F
6048,408,MOOTILANGO,F
6049,408,DUNGINGI,F
6050,410,DENGILO,F
6051,408,TABONGO,F
6052,407,BULANGO ULU,F
6053,410,TALUDITI (TALUDUTI),F
6054,406,PONELO KEPULAUAN,F
6055,411,PAMBOANG,F
6056,412,TAPALANG BARAT,F
6057,413,PASANGKAYU,F
6058,414,ALU (ALLU),F
6059,414,BINUANG,F
6060,414,TUBBI TARAMANU (TUTAR / TUTALLU),F
6061,414,ANREAPI,F
6062,415,BUNTUMALANGKA,F
6063,415,ARALLE (ARRALE),F
6064,414,WONOMULYO,F
6065,411,TAMMEREDO SENDANA,F
6066,412,BUDONG-BUDONG,F
6067,413,LARIANG,F
6068,415,TABANG,F
6069,412,KEP. BALA BALAKANG,F
6070,414,BALANIPA,F
6071,413,BARAS,F
6072,415,BALLA,F
6073,415,TANDUK KALUA,F
6074,412,TOBADAK,F
6075,413,BAMBAIRA,F
6076,413,BAMBALAMOTU,F
6077,412,TOPOYO,F
6078,415,RANTEBULAHAN TIMUR,F
6079,415,BAMBANG,F
6080,411,MALUNDA,F
6081,412,MAMUJU,F
6082,414,TAPANGO,F
6083,415,SUMARORONG,F
6084,411,BANGGAE,F
6085,411,SENDANA,F
6086,412,BONEHAU,F
6087,414,LUYO,F
6088,411,BANGGAE TIMUR,F
6089,414,MATAKALI,F
6090,412,PAPALANG,F
6091,412,KALUMPANG,F
6092,413,PEDONGGA,F
6093,414,TINAMBUNG,F
6094,415,NOSU,F
6095,414,MATANGNGA,F
6096,412,KALUKKU,F
6097,412,TAPALANG,F
6098,413,DAPURANG,F
6099,414,MAPILLI,F
6100,415,MAMASA,F
6101,411,TUBO (TUBO SENDANA),F
6102,414,CAMPALAGIAN,F
6103,412,SIMBORO DAN KEPULAUAN,F
6104,415,MEHALAAN,F
6105,412,TOMMO,F
6106,415,MAMBI,F
6107,413,BULU TABA,F
6108,414,BULO,F
6109,413,SARUDU,F
6110,412,SAMPAGA,F
6111,415,TABULAHAN,F
6112,414,POLEWALI,F
6113,415,PANA,F
6114,413,TIKKE RAYA,F
6115,411,ULUMUNDA,F
6116,412,KAROSSA,F
6117,415,TAWALIAN,F
6118,412,PANGALE,F
6119,414,LIMBORO,F
